id,timestamp,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15
7504,2026-05-21 11:11:14.458,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,56
7505,2026-05-21 11:11:14.666,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0
7506,2026-05-21 11:11:14.675,0,0,55,0,0,0,1,3,0,0,0,0,E3,8,0D,0A
7507,2026-05-21 11:11:14.884,0D,0,0,0,0,56,0,0,0,1,3,0,0,0,0,E3
7508,2026-05-21 11:11:15.091,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0
7509,2026-05-21 11:11:15.301,0,0,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0,1
7510,2026-05-21 11:11:15.509,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,55,0
7511,2026-05-21 11:11:15.718,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
7512,2026-05-21 11:11:15.927,0,55,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
7513,2026-05-21 11:11:15.938,0,0,0,0,55,0,0,0,1,3,0,0,0,0,E3,8
7514,2026-05-21 11:11:16.144,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0,0
7515,2026-05-21 11:11:16.353,0,E3,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3
7516,2026-05-21 11:11:16.561,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0
7517,2026-05-21 11:11:16.770,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0
7518,2026-05-21 11:11:16.978,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0
7519,2026-05-21 11:11:16.987,0,0,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D
7520,2026-05-21 11:11:17.199,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0,0,0
7521,2026-05-21 11:11:17.404,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0
7522,2026-05-21 11:11:17.612,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0
7523,2026-05-21 11:11:17.820,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54
7524,2026-05-21 11:11:18.030,0,0,0,1,3,0,0,0,0,E7,8,0D,0A,0D,0,0
7525,2026-05-21 11:11:18.033,0,0,53,0,0,0,1,3,0,0,0,0,E5,8,0D,0A
7526,2026-05-21 11:11:18.247,0D,0,0,0,0,54,0,0,0,1,3,0,0,0,0,E3
7527,2026-05-21 11:11:18.455,8,0D,0A,0D,0,0,0,0,53,0,0,0,1,3,0,0
7528,2026-05-21 11:11:18.664,0,0,E3,8,0D,0A,0D,0,0,0,0,54,0,0,0,1
7529,2026-05-21 11:11:18.872,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,53,0
7530,2026-05-21 11:11:19.081,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
7531,2026-05-21 11:11:19.289,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
7532,2026-05-21 11:11:19.300,0,0,0,0,54,0,0,0,1,3,0,0,0,0,E7,8
7533,2026-05-21 11:11:19.506,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0,0
7534,2026-05-21 11:11:19.714,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3
7535,2026-05-21 11:11:19.924,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,53,0,0
7536,2026-05-21 11:11:20.132,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0
7537,2026-05-21 11:11:20.341,55,0,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0
7538,2026-05-21 11:11:20.352,0,0,0,55,0,0,0,1,3,0,0,0,0,E3,8,0D
7539,2026-05-21 11:11:20.558,0A,0D,0,0,0,0,56,0,0,0,1,3,0,0,0,0
7540,2026-05-21 11:11:20.766,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0
7541,2026-05-21 11:11:20.975,0,0,0,E3,8,0D,0A,0D,0,0,0,0,55,0,0,0
7542,2026-05-21 11:11:21.189,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,55
7543,2026-05-21 11:11:21.392,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0
7544,2026-05-21 11:11:21.402,0,0,55,0,0,0,1,3,0,0,0,0,E5,8,0D,0A
7545,2026-05-21 11:11:21.610,0D,0,0,0,0,55,0,0,0,1,3,0,0,0,0,E5
7546,2026-05-21 11:11:21.819,8,0D,0A,0D,0,0,0,0,56,0,0,0,1,3,0,0
7547,2026-05-21 11:11:22.027,0,0,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0,1
7548,2026-05-21 11:11:22.236,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,55,0
7549,2026-05-21 11:11:22.444,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
7550,2026-05-21 11:11:22.653,0,55,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
7551,2026-05-21 11:11:22.666,0,0,0,0,55,0,0,0,1,3,0,0,0,0,E5,8
7552,2026-05-21 11:11:22.870,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0,0
7553,2026-05-21 11:11:23.078,0,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3
7554,2026-05-21 11:11:23.287,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,55,0,0
7555,2026-05-21 11:11:23.495,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0
7556,2026-05-21 11:11:23.704,53,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0
7557,2026-05-21 11:11:23.714,0,0,0,52,0,0,0,1,3,0,0,0,0,E5,8,0D
7558,2026-05-21 11:11:23.922,0A,0D,0,0,0,0,52,0,0,0,1,3,0,0,0,0
7559,2026-05-21 11:11:24.130,E5,8,0D,0A,0D,0,0,0,0,50,0,0,0,1,3,0
7560,2026-05-21 11:11:24.338,0,0,0,E5,8,0D,0A,0D,0,0,0,0,53,0,0,0
7561,2026-05-21 11:11:24.547,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,52
7562,2026-05-21 11:11:24.756,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0
7563,2026-05-21 11:11:24.765,0,0,54,0,0,0,1,3,0,0,0,0,E3,8,0D,0A
7564,2026-05-21 11:11:24.973,0D,0,0,0,0,54,0,0,0,1,3,0,0,0,0,E5
7565,2026-05-21 11:11:25.182,8,0D,0A,0D,0,0,0,0,56,0,0,0,1,3,0,0
7566,2026-05-21 11:11:25.390,0,0,E3,8,0D,0A,0D,0,0,0,0,57,0,0,0,1
7567,2026-05-21 11:11:25.599,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,56,0
7568,2026-05-21 11:11:25.807,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0
7569,2026-05-21 11:11:26.015,0,56,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
7570,2026-05-21 11:11:26.027,0,0,0,0,56,0,0,0,1,3,0,0,0,0,E5,8
7571,2026-05-21 11:11:26.233,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0,0
7572,2026-05-21 11:11:26.441,0,E3,8,0D,0A,0D,0,0,0,0,56,0,0,0,1,3
7573,2026-05-21 11:11:26.651,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,56,0,0
7574,2026-05-21 11:11:26.859,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0
7575,2026-05-21 11:11:27.069,56,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0
7576,2026-05-21 11:11:27.079,0,0,0,53,0,0,0,1,3,0,0,0,0,E5,8,0D
7577,2026-05-21 11:11:27.285,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0,0,0
7578,2026-05-21 11:11:27.493,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0
7579,2026-05-21 11:11:27.703,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0
7580,2026-05-21 11:11:27.910,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,54
7581,2026-05-21 11:11:28.120,0,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0
7582,2026-05-21 11:11:28.129,0,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A
7583,2026-05-21 11:11:28.336,0D,0,0,0,0,55,0,0,0,1,3,0,0,0,0,E5
7584,2026-05-21 11:11:28.545,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0
7585,2026-05-21 11:11:28.755,0,0,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0,1
7586,2026-05-21 11:11:28.962,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,54,0
7587,2026-05-21 11:11:29.170,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
7588,2026-05-21 11:11:29.379,0,55,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
7589,2026-05-21 11:11:29.389,0,0,0,0,55,0,0,0,1,3,0,0,0,0,E3,8
7590,2026-05-21 11:11:29.596,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0,0
7591,2026-05-21 11:11:29.801,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3
7592,2026-05-21 11:11:30.014,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,55,0,0
7593,2026-05-21 11:11:30.223,0,1,3,0,0,0,0,E7,8,0D,0A,0D,0,0,0,0
7594,2026-05-21 11:11:30.431,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0
7595,2026-05-21 11:11:30.441,0,0,0,55,0,0,0,1,3,0,0,0,0,E5,8,0D
7596,2026-05-21 11:11:30.648,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0,0,0
7597,2026-05-21 11:11:30.856,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0
7598,2026-05-21 11:11:31.065,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0
7599,2026-05-21 11:11:31.273,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,55
7600,2026-05-21 11:11:31.482,0,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0
7601,2026-05-21 11:11:31.491,0,0,54,0,0,0,1,3,0,0,0,0,E3,8,0D,0A
7602,2026-05-21 11:11:31.699,0D,0,0,0,0,54,0,0,0,1,3,0,0,0,0,E3
7603,2026-05-21 11:11:31.908,8,0D,0A,0D,0,0,0,0,53,0,0,0,1,3,0,0
7604,2026-05-21 11:11:32.116,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0,1
7605,2026-05-21 11:11:32.324,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,54,0
7606,2026-05-21 11:11:32.533,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
7607,2026-05-21 11:11:32.742,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
7608,2026-05-21 11:11:32.751,0,0,0,0,53,0,0,0,1,3,0,0,0,0,E5,8
7609,2026-05-21 11:11:32.959,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0,0
7610,2026-05-21 11:11:33.168,0,E5,8,0D,0A,0D,0,0,0,0,53,0,0,0,1,3
7611,2026-05-21 11:11:33.376,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0
7612,2026-05-21 11:11:33.585,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0
7613,2026-05-21 11:11:33.789,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0
7614,2026-05-21 11:11:33.803,0,0,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D
7615,2026-05-21 11:11:34.009,0A,0D,0,0,0,0,53,0,0,0,1,3,0,0,0,0
7616,2026-05-21 11:11:34.219,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0
7617,2026-05-21 11:11:34.428,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0
7618,2026-05-21 11:11:34.636,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54
7619,2026-05-21 11:11:34.845,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0
7620,2026-05-21 11:11:34.854,0,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A
7621,2026-05-21 11:11:35.062,0D,0,0,0,0,54,0,0,0,1,3,0,0,0,0,E5
7622,2026-05-21 11:11:35.271,8,0D,0A,0D,0,0,0,0,53,0,0,0,1,3,0,0
7623,2026-05-21 11:11:35.479,0,0,E5,8,0D,0A,0D,0,0,0,0,53,0,0,0,1
7624,2026-05-21 11:11:35.688,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,56,0
7625,2026-05-21 11:11:35.896,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0
7626,2026-05-21 11:11:36.106,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
7627,2026-05-21 11:11:36.120,0,0,0,0,54,0,0,0,1,3,0,0,0,0,E3,8
7628,2026-05-21 11:11:36.321,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0,0
7629,2026-05-21 11:11:36.530,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3
7630,2026-05-21 11:11:36.739,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0
7631,2026-05-21 11:11:36.947,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0
7632,2026-05-21 11:11:37.156,55,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0
7633,2026-05-21 11:11:37.166,0,0,0,55,0,0,0,1,3,0,0,0,0,E5,8,0D
7634,2026-05-21 11:11:37.374,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0,0,0
7635,2026-05-21 11:11:37.581,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0
7636,2026-05-21 11:11:37.789,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0
7637,2026-05-21 11:11:37.993,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,54
7638,2026-05-21 11:11:38.208,0,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0
7639,2026-05-21 11:11:38.217,0,0,53,0,0,0,1,3,0,0,0,0,E5,8,0D,0A
7640,2026-05-21 11:11:38.425,0D,0,0,0,0,54,0,0,0,1,3,0,0,0,0,E3
7641,2026-05-21 11:11:38.634,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0
7642,2026-05-21 11:11:38.842,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0,1
7643,2026-05-21 11:11:39.051,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,53,0
7644,2026-05-21 11:11:39.259,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
7645,2026-05-21 11:11:39.468,0,52,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
7646,2026-05-21 11:11:39.478,0,0,0,0,53,0,0,0,1,3,0,0,0,0,E5,8
7647,2026-05-21 11:11:39.685,0D,0A,0D,0,0,0,0,52,0,0,0,1,3,0,0,0
7648,2026-05-21 11:11:39.893,0,E7,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3
7649,2026-05-21 11:11:40.102,0,0,0,0,E7,8,0D,0A,0D,0,0,0,0,54,0,0
7650,2026-05-21 11:11:40.311,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0
7651,2026-05-21 11:11:40.519,53,0,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0
7652,2026-05-21 11:11:40.530,0,0,0,53,0,0,0,1,3,0,0,0,0,E5,8,0D
7653,2026-05-21 11:11:40.736,0A,0D,0,0,0,0,52,0,0,0,1,3,0,0,0,0
7654,2026-05-21 11:11:40.945,E3,8,0D,0A,0D,0,0,0,0,52,0,0,0,1,3,0
7655,2026-05-21 11:11:41.155,0,0,0,E5,8,0D,0A,0D,0,0,0,0,53,0,0,0
7656,2026-05-21 11:11:41.363,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,53
7657,2026-05-21 11:11:41.571,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0
7658,2026-05-21 11:11:41.584,0,0,52,0,0,0,1,3,0,0,0,0,E5,8,0D,0A
7659,2026-05-21 11:11:41.780,0D,0,0,0,0,52,0,0,0,1,3,0,0,0,0,E5
7660,2026-05-21 11:11:41.995,8,0D,0A,0D,0,0,0,0,52,0,0,0,1,3,0,0
7661,2026-05-21 11:11:42.206,0,0,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0,1
7662,2026-05-21 11:11:42.414,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,52,0
7663,2026-05-21 11:11:42.623,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
7664,2026-05-21 11:11:42.831,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
7665,2026-05-21 11:11:42.844,0,0,0,0,52,0,0,0,1,3,0,0,0,0,E5,8
7666,2026-05-21 11:11:43.049,0D,0A,0D,0,0,0,0,52,0,0,0,1,3,0,0,0
7667,2026-05-21 11:11:43.257,0,E5,8,0D,0A,0D,0,0,0,0,52,0,0,0,1,3
7668,2026-05-21 11:11:43.466,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,52,0,0
7669,2026-05-21 11:11:43.675,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0
7670,2026-05-21 11:11:43.884,52,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0
7671,2026-05-21 11:11:43.893,0,0,0,52,0,0,0,1,3,0,0,0,0,E5,8,0D
7672,2026-05-21 11:11:44.100,0A,0D,0,0,0,0,52,0,0,0,1,3,0,0,0,0
7673,2026-05-21 11:11:44.309,E5,8,0D,0A,0D,0,0,0,0,52,0,0,0,1,3,0
7674,2026-05-21 11:11:44.517,0,0,0,E3,8,0D,0A,0D,0,0,0,0,52,0,0,0
7675,2026-05-21 11:11:44.727,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,52
7676,2026-05-21 11:11:44.935,0,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0
7677,2026-05-21 11:11:44.944,0,0,53,0,0,0,1,3,0,0,0,0,E5,8,0D,0A
7678,2026-05-21 11:11:45.151,0D,0,0,0,0,53,0,0,0,1,3,0,0,0,0,E5
7679,2026-05-21 11:11:45.361,8,0D,0A,0D,0,0,0,0,53,0,0,0,1,3,0,0
7680,2026-05-21 11:11:45.570,0,0,E5,8,0D,0A,0D,0,0,0,0,52,0,0,0,1
7681,2026-05-21 11:11:45.772,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,52,0
7682,2026-05-21 11:11:45.986,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
7683,2026-05-21 11:11:46.195,0,53,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
7684,2026-05-21 11:11:46.206,0,0,0,0,52,0,0,0,1,3,0,0,0,0,E5,8
7685,2026-05-21 11:11:46.413,0D,0A,0D,0,0,0,0,53,0,0,0,1,3,0,0,0
7686,2026-05-21 11:11:46.620,0,E5,8,0D,0A,0D,0,0,0,0,52,0,0,0,1,3
7687,2026-05-21 11:11:46.829,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,52,0,0
7688,2026-05-21 11:11:47.038,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0
7689,2026-05-21 11:11:47.247,51,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0
7690,2026-05-21 11:11:47.257,0,0,0,52,0,0,0,1,3,0,0,0,0,E5,8,0D
7691,2026-05-21 11:11:47.463,0A,0D,0,0,0,0,51,0,0,0,1,3,0,0,0,0
7692,2026-05-21 11:11:47.672,E5,8,0D,0A,0D,0,0,0,0,52,0,0,0,1,3,0
7693,2026-05-21 11:11:47.881,0,0,0,E5,8,0D,0A,0D,0,0,0,0,52,0,0,0
7694,2026-05-21 11:11:48.090,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,51
7695,2026-05-21 11:11:48.299,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0
7696,2026-05-21 11:11:48.308,0,0,52,0,0,0,1,3,0,0,0,0,E5,8,0D,0A
7697,2026-05-21 11:11:48.515,0D,0,0,0,0,52,0,0,0,1,3,0,0,0,0,E5
7698,2026-05-21 11:11:48.724,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0
7699,2026-05-21 11:11:48.932,0,0,E5,8,0D,0A,0D,0,0,0,0,53,0,0,0,1
7700,2026-05-21 11:11:49.141,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,53,0
7701,2026-05-21 11:11:49.350,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0
7702,2026-05-21 11:11:49.559,0,52,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
7703,2026-05-21 11:11:49.568,0,0,0,0,52,0,0,0,1,3,0,0,0,0,E3,8
7704,2026-05-21 11:11:49.762,0D,0A,0D,0,0,0,0,52,0,0,0,1,3,0,0,0
7705,2026-05-21 11:11:49.980,0,E5,8,0D,0A,0D,0,0,0,0,53,0,0,0,1,3
7706,2026-05-21 11:11:50.193,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0
7707,2026-05-21 11:11:50.401,0,1,3,0,0,0,0,E7,8,0D,0A,0D,0,0,0,0
7708,2026-05-21 11:11:50.611,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0
7709,2026-05-21 11:11:50.620,0,0,0,52,0,0,0,1,3,0,0,0,0,E5,8,0D
7710,2026-05-21 11:11:50.827,0A,0D,0,0,0,0,53,0,0,0,1,3,0,0,0,0
7711,2026-05-21 11:11:51.036,E5,8,0D,0A,0D,0,0,0,0,52,0,0,0,1,3,0
7712,2026-05-21 11:11:51.245,0,0,0,E5,8,0D,0A,0D,0,0,0,0,52,0,0,0
7713,2026-05-21 11:11:51.454,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,52
7714,2026-05-21 11:11:51.662,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0
7715,2026-05-21 11:11:51.672,0,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A
7716,2026-05-21 11:11:51.879,0D,0,0,0,0,52,0,0,0,1,3,0,0,0,0,E5
7717,2026-05-21 11:11:52.088,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0
7718,2026-05-21 11:11:52.296,0,0,E3,8,0D,0A,0D,0,0,0,0,53,0,0,0,1
7719,2026-05-21 11:11:52.505,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0
7720,2026-05-21 11:11:52.713,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
7721,2026-05-21 11:11:52.922,0,53,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
7722,2026-05-21 11:11:52.931,0,0,0,0,54,0,0,0,1,3,0,0,0,0,E5,8
7723,2026-05-21 11:11:53.140,0D,0A,0D,0,0,0,0,53,0,0,0,1,3,0,0,0
7724,2026-05-21 11:11:53.348,0,E5,8,0D,0A,0D,0,0,0,0,53,0,0,0,1,3
7725,2026-05-21 11:11:53.557,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,53,0,0
7726,2026-05-21 11:11:53.754,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0
7727,2026-05-21 11:11:53.968,53,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0
7728,2026-05-21 11:11:53.985,0,0,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D
7729,2026-05-21 11:11:54.191,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0,0,0
7730,2026-05-21 11:11:54.399,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0
7731,2026-05-21 11:11:54.609,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0
7732,2026-05-21 11:11:54.817,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54
7733,2026-05-21 11:11:55.026,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0
7734,2026-05-21 11:11:55.035,0,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A
7735,2026-05-21 11:11:55.243,0D,0,0,0,0,54,0,0,0,1,3,0,0,0,0,E5
7736,2026-05-21 11:11:55.452,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0
7737,2026-05-21 11:11:55.660,0,0,E3,8,0D,0A,0D,0,0,0,0,54,0,0,0,1
7738,2026-05-21 11:11:55.869,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0
7739,2026-05-21 11:11:56.080,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
7740,2026-05-21 11:11:56.286,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
7741,2026-05-21 11:11:56.296,0,0,0,0,54,0,0,0,1,3,0,0,0,0,E5,8
7742,2026-05-21 11:11:56.504,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0,0
7743,2026-05-21 11:11:56.711,0,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3
7744,2026-05-21 11:11:56.920,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,55,0,0
7745,2026-05-21 11:11:57.129,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0
7746,2026-05-21 11:11:57.338,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0
7747,2026-05-21 11:11:57.347,0,0,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D
7748,2026-05-21 11:11:57.555,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0,0,0
7749,2026-05-21 11:11:57.763,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0
7750,2026-05-21 11:11:57.971,0,0,0,E5,8,0D,0A,0D,0,0,0,0,53,0,0,0
7751,2026-05-21 11:11:58.180,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,54
7752,2026-05-21 11:11:58.389,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0
7753,2026-05-21 11:11:58.398,0,0,53,0,0,0,1,3,0,0,0,0,E5,8,0D,0A
7754,2026-05-21 11:11:58.606,0D,0,0,0,0,54,0,0,0,1,3,0,0,0,0,E5
7755,2026-05-21 11:11:58.815,8,0D,0A,0D,0,0,0,0,53,0,0,0,1,3,0,0
7756,2026-05-21 11:11:59.023,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0,1
7757,2026-05-21 11:11:59.232,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,54,0
7758,2026-05-21 11:11:59.441,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
7759,2026-05-21 11:11:59.649,0,54,0,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D
7760,2026-05-21 11:11:59.660,0,0,0,0,53,0,0,0,1,3,0,0,0,0,E5,8
7761,2026-05-21 11:11:59.866,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0,0
7762,2026-05-21 11:12:00.075,0,E3,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3
7763,2026-05-21 11:12:00.284,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,55,0,0
7764,2026-05-21 11:12:00.492,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0
